date,zone,new_cases
2021-08-30,zone_7,430
2021-08-30,zone_8,1677
2021-08-30,zone_9,309
2021-08-30,zone_10,465
2021-08-31,zone_1,443
2021-08-31,zone_2,1651
2021-08-31,zone_3,464
2021-08-31,zone_4,923
2021-08-31,zone_5,781
2021-08-31,zone_6,1586
2021-08-31,zone_7,510
2021-08-31,zone_8,1751
2021-08-31,zone_9,319
2021-08-31,zone_10,482
2021-09-01,zone_1,424
2021-09-01,zone_2,1646
2021-09-01,zone_3,467
2021-09-01,zone_4,993
2021-09-01,zone_5,739
2021-09-01,zone_6,1563
2021-09-01,zone_7,415
2021-09-01,zone_8,1748
2021-09-01,zone_9,321
2021-09-01,zone_10,509
2021-09-02,zone_1,477
2021-09-02,zone_2,1663
2021-09-02,zone_3,525
2021-09-02,zone_4,982
2021-09-02,zone_5,751
2021-09-02,zone_6,1593
2021-09-02,zone_7,418
2021-09-02,zone_8,1796
2021-09-02,zone_9,337
2021-09-02,zone_10,489
2021-09-03,zone_1,516
2021-09-03,zone_2,1657
2021-09-03,zone_3,516
2021-09-03,zone_4,961
2021-09-03,zone_5,750
2021-09-03,zone_6,1581
2021-09-03,zone_7,446
2021-09-03,zone_8,1722
2021-09-03,zone_9,350
2021-09-03,zone_10,516
2021-09-04,zone_1,497
2021-09-04,zone_2,1645
2021-09-04,zone_3,488
2021-09-04,zone_4,991
2021-09-04,zone_5,774
2021-09-04,zone_6,1671
2021-09-04,zone_7,473
2021-09-04,zone_8,1762
2021-09-04,zone_9,354
2021-09-04,zone_10,496
2021-09-05,zone_1,454
2021-09-05,zone_2,1629
2021-09-05,zone_3,505
2021-09-05,zone_4,969
2021-09-05,zone_5,735
2021-09-05,zone_6,1551
2021-09-05,zone_7,432
2021-09-05,zone_8,1833
2021-09-05,zone_9,338
2021-09-05,zone_10,502
2021-09-06,zone_1,504
2021-09-06,zone_2,1607
2021-09-06,zone_3,484
2021-09-06,zone_4,1007
2021-09-06,zone_5,774
2021-09-06,zone_6,1608
2021-09-06,zone_7,465
2021-09-06,zone_8,1808
2021-09-06,zone_9,329
2021-09-06,zone_10,508
2021-09-07,zone_1,484
2021-09-07,zone_2,1671
2021-09-07,zone_3,470
2021-09-07,zone_4,1006
2021-09-07,zone_5,847
2021-09-07,zone_6,1664
2021-09-07,zone_7,504
2021-09-07,zone_8,1795
2021-09-07,zone_9,333
2021-09-07,zone_10,493
2021-09-08,zone_1,471
2021-09-08,zone_2,1674
2021-09-08,zone_3,491
2021-09-08,zone_4,978
2021-09-08,zone_5,813
2021-09-08,zone_6,1553
2021-09-08,zone_7,449
2021-09-08,zone_8,1855
2021-09-08,zone_9,315
2021-09-08,zone_10,485
2021-09-09,zone_1,477
2021-09-09,zone_2,1767
2021-09-09,zone_3,483
2021-09-09,zone_4,978
2021-09-09,zone_5,761
2021-09-09,zone_6,1663
2021-09-09,zone_7,474
2021-09-09,zone_8,1803
2021-09-09,zone_9,484
2021-09-09,zone_10,521
2021-09-10,zone_1,497
2021-09-10,zone_2,2520
2021-09-10,zone_3,481
2021-09-10,zone_4,1005
2021-09-10,zone_5,840
2021-09-10,zone_6,1637
2021-09-10,zone_7,525
2021-09-10,zone_8,1833
2021-09-10,zone_9,323
2021-09-10,zone_10,511
2021-09-11,zone_1,512
2021-09-11,zone_2,1668
2021-09-11,zone_3,551
2021-09-11,zone_4,1026
2021-09-11,zone_5,774
2021-09-11,zone_6,1748
2021-09-11,zone_7,494
2021-09-11,zone_8,1839
2021-09-11,zone_9,449
2021-09-11,zone_10,567
2021-09-12,zone_1,476
2021-09-12,zone_2,1745
2021-09-12,zone_3,493
2021-09-12,zone_4,1069
2021-09-12,zone_5,845
2021-09-12,zone_6,1693
2021-09-12,zone_7,467
2021-09-12,zone_8,1853
2021-09-12,zone_9,380
2021-09-12,zone_10,522
2021-09-13,zone_1,502
2021-09-13,zone_2,1727
2021-09-13,zone_3,531
2021-09-13,zone_4,1095
2021-09-13,zone_5,726
2021-09-13,zone_6,1675
2021-09-13,zone_7,483
2021-09-13,zone_8,1839
2021-09-13,zone_9,353
2021-09-13,zone_10,553
2021-09-14,zone_1,475
2021-09-14,zone_2,1768
2021-09-14,zone_3,568
2021-09-14,zone_4,1083
2021-09-14,zone_5,806
2021-09-14,zone_6,1695
2021-09-14,zone_7,472
2021-09-14,zone_8,1833
2021-09-14,zone_9,340
2021-09-14,zone_10,517
2021-09-15,zone_1,522
2021-09-15,zone_2,1806
2021-09-15,zone_3,526
2021-09-15,zone_4,1069
2021-09-15,zone_5,776
2021-09-15,zone_6,1671
2021-09-15,zone_7,473
2021-09-15,zone_8,1832
2021-09-15,zone_9,316
2021-09-15,zone_10,544
2021-09-16,zone_1,462
2021-09-16,zone_2,1762
2021-09-16,zone_3,573
2021-09-16,zone_4,1057
2021-09-16,zone_5,843
2021-09-16,zone_6,1655
2021-09-16,zone_7,708
2021-09-16,zone_8,1842
2021-09-16,zone_9,366
2021-09-16,zone_10,556
2021-09-17,zone_1,561
2021-09-17,zone_2,1718
2021-09-17,zone_3,533
2021-09-17,zone_4,1065
2021-09-17,zone_5,812
2021-09-17,zone_6,1679
2021-09-17,zone_7,487
2021-09-17,zone_8,1908
2021-09-17,zone_9,305
2021-09-17,zone_10,551
2021-09-18,zone_1,545
2021-09-18,zone_2,1839
2021-09-18,zone_3,528
2021-09-18,zone_4,1034
2021-09-18,zone_5,868
2021-09-18,zone_6,1616
2021-09-18,zone_7,493
2021-09-18,zone_8,1914
2021-09-18,zone_9,363
2021-09-18,zone_10,934
2021-09-19,zone_1,469
2021-09-19,zone_2,1763
2021-09-19,zone_3,542
2021-09-19,zone_4,1072
2021-09-19,zone_5,859
2021-09-19,zone_6,1673
2021-09-19,zone_7,493
2021-09-19,zone_8,1864
2021-09-19,zone_9,323
2021-09-19,zone_10,552
2021-09-20,zone_1,497
2021-09-20,zone_2,1805
2021-09-20,zone_3,538
2021-09-20,zone_4,1013
2021-09-20,zone_5,793
2021-09-20,zone_6,1714
2021-09-20,zone_7,491
2021-09-20,zone_8,1864
2021-09-20,zone_9,371
2021-09-20,zone_10,542
2021-09-21,zone_1,541
2021-09-21,zone_2,1766
2021-09-21,zone_3,583
2021-09-21,zone_4,1079
2021-09-21,zone_5,805
2021-09-21,zone_6,2941
2021-09-21,zone_7,516
2021-09-21,zone_8,1862
2021-09-21,zone_9,339
2021-09-21,zone_10,557
2021-09-22,zone_1,525
2021-09-22,zone_2,1855
2021-09-22,zone_3,569
2021-09-22,zone_4,1165
2021-09-22,zone_5,796
2021-09-22,zone_6,1671
2021-09-22,zone_7,506
2021-09-22,zone_8,1929
2021-09-22,zone_9,361
2021-09-22,zone_10,529
2021-09-23,zone_1,541
2021-09-23,zone_2,1813
2021-09-23,zone_3,534
2021-09-23,zone_4,1080
2021-09-23,zone_5,833
2021-09-23,zone_6,1750
2021-09-23,zone_7,502
2021-09-23,zone_8,1964
2021-09-23,zone_9,350
2021-09-23,zone_10,584
2021-09-24,zone_1,540
2021-09-24,zone_2,1794
2021-09-24,zone_3,570
2021-09-24,zone_4,1090
2021-09-24,zone_5,847
2021-09-24,zone_6,1794
2021-09-24,zone_7,465
2021-09-24,zone_8,2007
2021-09-24,zone_9,371
2021-09-24,zone_10,533
2021-09-25,zone_1,497
2021-09-25,zone_2,1830
2021-09-25,zone_3,550
2021-09-25,zone_4,1076
2021-09-25,zone_5,851
2021-09-25,zone_6,1767
2021-09-25,zone_7,501
2021-09-25,zone_8,1989
2021-09-25,zone_9,388
2021-09-25,zone_10,575
2021-09-26,zone_1,511
2021-09-26,zone_2,1824
2021-09-26,zone_3,556
2021-09-26,zone_4,1088
2021-09-26,zone_5,859
2021-09-26,zone_6,1746
2021-09-26,zone_7,458
2021-09-26,zone_8,1999
2021-09-26,zone_9,377
2021-09-26,zone_10,583
2021-09-27,zone_1,534
2021-09-27,zone_2,1807
2021-09-27,zone_3,581
2021-09-27,zone_4,2019
2021-09-27,zone_5,879
2021-09-27,zone_6,1714
2021-09-27,zone_7,493
2021-09-27,zone_8,3010
2021-09-27,zone_9,345
2021-09-27,zone_10,545
2021-09-28,zone_1,507
2021-09-28,zone_2,1815
2021-09-28,zone_3,598
2021-09-28,zone_4,1106
2021-09-28,zone_5,867
2021-09-28,zone_6,1747
2021-09-28,zone_7,519
2021-09-28,zone_8,1975
2021-09-28,zone_9,397
2021-09-28,zone_10,587
2021-09-29,zone_1,549
2021-09-29,zone_2,1881
2021-09-29,zone_3,576
2021-09-29,zone_4,1133
2021-09-29,zone_5,1112
2021-09-29,zone_6,1817
2021-09-29,zone_7,509
2021-09-29,zone_8,2005
2021-09-29,zone_9,387
2021-09-29,zone_10,582
2021-09-30,zone_1,506
2021-09-30,zone_2,1904
2021-09-30,zone_3,606
2021-09-30,zone_4,1113
2021-09-30,zone_5,851
2021-09-30,zone_6,1828
2021-09-30,zone_7,535
2021-09-30,zone_8,2034
2021-09-30,zone_9,352
2021-09-30,zone_10,553
2021-10-01,zone_1,502
2021-10-01,zone_2,1869
2021-10-01,zone_3,607
2021-10-01,zone_4,1141
2021-10-01,zone_5,907
2021-10-01,zone_6,1869
2021-10-01,zone_7,540
2021-10-01,zone_8,2037
2021-10-01,zone_9,370
2021-10-01,zone_10,575
2021-10-02,zone_1,532
2021-10-02,zone_2,1925
2021-10-02,zone_3,536
2021-10-02,zone_4,1153
2021-10-02,zone_5,1580
2021-10-02,zone_6,1839
2021-10-02,zone_7,521
2021-10-02,zone_8,2058
2021-10-02,zone_9,355
2021-10-02,zone_10,593
2021-10-03,zone_1,554
2021-10-03,zone_2,1908
2021-10-03,zone_3,588
2021-10-03,zone_4,1186
2021-10-03,zone_5,869
2021-10-03,zone_6,1906
2021-10-03,zone_7,539
2021-10-03,zone_8,1944
2021-10-03,zone_9,351
2021-10-03,zone_10,590
2021-10-04,zone_1,575
2021-10-04,zone_2,1982
2021-10-04,zone_3,592
2021-10-04,zone_4,1089
2021-10-04,zone_5,931
2021-10-04,zone_6,1856
2021-10-04,zone_7,548
2021-10-04,zone_8,2092
2021-10-04,zone_9,392
2021-10-04,zone_10,1082
2021-10-05,zone_1,571
2021-10-05,zone_2,1871
2021-10-05,zone_3,590
2021-10-05,zone_4,1158
2021-10-05,zone_5,899
2021-10-05,zone_6,1780
2021-10-05,zone_7,478
2021-10-05,zone_8,2094
2021-10-05,zone_9,377
2021-10-05,zone_10,602
2021-10-06,zone_1,573
2021-10-06,zone_2,1932
2021-10-06,zone_3,610
2021-10-06,zone_4,1222
2021-10-06,zone_5,922
2021-10-06,zone_6,1858
2021-10-06,zone_7,519
2021-10-06,zone_8,2123
2021-10-06,zone_9,387
2021-10-06,zone_10,597
2021-10-07,zone_1,578
2021-10-07,zone_2,1958
2021-10-07,zone_3,581
2021-10-07,zone_4,1638
2021-10-07,zone_5,894
2021-10-07,zone_6,1865
2021-10-07,zone_7,476
2021-10-07,zone_8,3834
2021-10-07,zone_9,407
2021-10-07,zone_10,656
2021-10-08,zone_1,551
2021-10-08,zone_2,1937
2021-10-08,zone_3,583
2021-10-08,zone_4,1142
2021-10-08,zone_5,973
2021-10-08,zone_6,1892
2021-10-08,zone_7,526
2021-10-08,zone_8,2071
2021-10-08,zone_9,394
2021-10-08,zone_10,615
2021-10-09,zone_1,559
2021-10-09,zone_2,2770
2021-10-09,zone_3,773
2021-10-09,zone_4,1167
2021-10-09,zone_5,918
2021-10-09,zone_6,1872
2021-10-09,zone_7,522
2021-10-09,zone_8,2149
2021-10-09,zone_9,382
2021-10-09,zone_10,617
2021-10-10,zone_1,566
2021-10-10,zone_2,1965
2021-10-10,zone_3,622
2021-10-10,zone_4,1119
2021-10-10,zone_5,899
2021-10-10,zone_6,1846
2021-10-10,zone_7,504
2021-10-10,zone_8,2127
2021-10-10,zone_9,368
2021-10-10,zone_10,613
2021-10-11,zone_1,533
2021-10-11,zone_2,2003
2021-10-11,zone_3,566
2021-10-11,zone_4,1256
2021-10-11,zone_5,916
2021-10-11,zone_6,1964
2021-10-11,zone_7,568
2021-10-11,zone_8,2051
2021-10-11,zone_9,365
2021-10-11,zone_10,640
2021-10-12,zone_1,583
2021-10-12,zone_2,1968
2021-10-12,zone_3,580
2021-10-12,zone_4,1222
2021-10-12,zone_5,982
2021-10-12,zone_6,1868
2021-10-12,zone_7,501
2021-10-12,zone_8,2144
2021-10-12,zone_9,428
2021-10-12,zone_10,632
2021-10-13,zone_1,536
2021-10-13,zone_2,1934
2021-10-13,zone_3,1147
2021-10-13,zone_4,1212
2021-10-13,zone_5,936
2021-10-13,zone_6,1999
2021-10-13,zone_7,583
2021-10-13,zone_8,2147
2021-10-13,zone_9,399
2021-10-13,zone_10,629
2021-10-14,zone_1,588
2021-10-14,zone_2,1952
2021-10-14,zone_3,610
2021-10-14,zone_4,1274
2021-10-14,zone_5,930
2021-10-14,zone_6,1924
2021-10-14,zone_7,529
2021-10-14,zone_8,2202
2021-10-14,zone_9,420
2021-10-14,zone_10,641
2021-10-15,zone_1,591
2021-10-15,zone_2,2046
2021-10-15,zone_3,598
2021-10-15,zone_4,1213
2021-10-15,zone_5,963
2021-10-15,zone_6,1991
2021-10-15,zone_7,552
2021-10-15,zone_8,2320
2021-10-15,zone_9,447
2021-10-15,zone_10,593
2021-10-16,zone_1,600
2021-10-16,zone_2,2020
2021-10-16,zone_3,582
2021-10-16,zone_4,1164
2021-10-16,zone_5,942
2021-10-16,zone_6,1918
2021-10-16,zone_7,548
2021-10-16,zone_8,2173
2021-10-16,zone_9,421
2021-10-16,zone_10,596
2021-10-17,zone_1,564
2021-10-17,zone_2,2016
2021-10-17,zone_3,642
2021-10-17,zone_4,1244
2021-10-17,zone_5,925
2021-10-17,zone_6,2039
2021-10-17,zone_7,550
2021-10-17,zone_8,2168
2021-10-17,zone_9,415
2021-10-17,zone_10,614
2021-10-18,zone_1,558
2021-10-18,zone_2,2033
2021-10-18,zone_3,627
2021-10-18,zone_4,1303
2021-10-18,zone_5,1001
2021-10-18,zone_6,3969
2021-10-18,zone_7,579
2021-10-18,zone_8,2212
2021-10-18,zone_9,378
2021-10-18,zone_10,620
2021-10-19,zone_1,567
2021-10-19,zone_2,2061
2021-10-19,zone_3,608
2021-10-19,zone_4,1274
2021-10-19,zone_5,950
2021-10-19,zone_6,1986
2021-10-19,zone_7,530
2021-10-19,zone_8,2183
2021-10-19,zone_9,416
2021-10-19,zone_10,612
2021-10-20,zone_1,606
2021-10-20,zone_2,2128
2021-10-20,zone_3,621
2021-10-20,zone_4,1298
2021-10-20,zone_5,958
2021-10-20,zone_6,1963
2021-10-20,zone_7,547
2021-10-20,zone_8,2168
2021-10-20,zone_9,403
2021-10-20,zone_10,604
2021-10-21,zone_1,551
2021-10-21,zone_2,2090
2021-10-21,zone_3,612
2021-10-21,zone_4,1184
2021-10-21,zone_5,1037
2021-10-21,zone_6,1911
2021-10-21,zone_7,587
2021-10-21,zone_8,2248
2021-10-21,zone_9,409
2021-10-21,zone_10,610
2021-10-22,zone_1,642
2021-10-22,zone_2,2138
2021-10-22,zone_3,644
2021-10-22,zone_4,1271
2021-10-22,zone_5,992
2021-10-22,zone_6,2058
2021-10-22,zone_7,589
2021-10-22,zone_8,2203
2021-10-22,zone_9,423
2021-10-22,zone_10,639
2021-10-23,zone_1,608
2021-10-23,zone_2,2188
2021-10-23,zone_3,625
2021-10-23,zone_4,1320
2021-10-23,zone_5,1014
2021-10-23,zone_6,2082
2021-10-23,zone_7,600
2021-10-23,zone_8,2201
2021-10-23,zone_9,435
2021-10-23,zone_10,630
2021-10-24,zone_1,625
2021-10-24,zone_2,2164
2021-10-24,zone_3,646
2021-10-24,zone_4,1228
2021-10-24,zone_5,958
2021-10-24,zone_6,2058
2021-10-24,zone_7,585
2021-10-24,zone_8,4406
2021-10-24,zone_9,446
2021-10-24,zone_10,621
2021-10-25,zone_1,602
2021-10-25,zone_2,2813
2021-10-25,zone_3,634
2021-10-25,zone_4,1230
2021-10-25,zone_5,1039
2021-10-25,zone_6,2040
2021-10-25,zone_7,567
2021-10-25,zone_8,2373
2021-10-25,zone_9,424
2021-10-25,zone_10,689
2021-10-26,zone_1,657
2021-10-26,zone_2,2189
2021-10-26,zone_3,622
2021-10-26,zone_4,1284
2021-10-26,zone_5,1089
2021-10-26,zone_6,2080
2021-10-26,zone_7,582
2021-10-26,zone_8,2301
2021-10-26,zone_9,436
2021-10-26,zone_10,659
2021-10-27,zone_1,598
2021-10-27,zone_2,2063
2021-10-27,zone_3,601
2021-10-27,zone_4,1377
2021-10-27,zone_5,1012
2021-10-27,zone_6,2590
2021-10-27,zone_7,592
2021-10-27,zone_8,2286
2021-10-27,zone_9,418
2021-10-27,zone_10,656
2021-10-28,zone_1,659
2021-10-28,zone_2,2190
2021-10-28,zone_3,639
2021-10-28,zone_4,1311
2021-10-28,zone_5,1011
2021-10-28,zone_6,3733
2021-10-28,zone_7,657
2021-10-28,zone_8,2333
2021-10-28,zone_9,439
2021-10-28,zone_10,641
2021-10-29,zone_1,598
2021-10-29,zone_2,2209
2021-10-29,zone_3,662
2021-10-29,zone_4,1327
2021-10-29,zone_5,1032
2021-10-29,zone_6,2196
2021-10-29,zone_7,555
2021-10-29,zone_8,2317
2021-10-29,zone_9,453
2021-10-29,zone_10,663
2021-10-30,zone_1,654
2021-10-30,zone_2,2155
2021-10-30,zone_3,676
2021-10-30,zone_4,1290
2021-10-30,zone_5,956
2021-10-30,zone_6,2120
2021-10-30,zone_7,599
2021-10-30,zone_8,2364
2021-10-30,zone_9,853
2021-10-30,zone_10,647
2021-10-31,zone_1,656
2021-10-31,zone_2,2180
2021-10-31,zone_3,647
2021-10-31,zone_4,1321
2021-10-31,zone_5,1013
2021-10-31,zone_6,2117
2021-10-31,zone_7,600
2021-10-31,zone_8,2196
2021-10-31,zone_9,442
2021-10-31,zone_10,659
2021-11-01,zone_1,631
2021-11-01,zone_2,2237
2021-11-01,zone_3,666
2021-11-01,zone_4,1318
2021-11-01,zone_5,1023
2021-11-01,zone_6,2168
2021-11-01,zone_7,583
2021-11-01,zone_8,2326
2021-11-01,zone_9,459
2021-11-01,zone_10,655
2021-11-02,zone_1,648
2021-11-02,zone_2,2305
2021-11-02,zone_3,616
2021-11-02,zone_4,1316
2021-11-02,zone_5,1068
2021-11-02,zone_6,2222
2021-11-02,zone_7,621
2021-11-02,zone_8,2317
2021-11-02,zone_9,424
2021-11-02,zone_10,657
2021-11-03,zone_1,587
2021-11-03,zone_2,2277
2021-11-03,zone_3,644
2021-11-03,zone_4,1337
2021-11-03,zone_5,1058
2021-11-03,zone_6,2101
2021-11-03,zone_7,579
2021-11-03,zone_8,2439
2021-11-03,zone_9,440
2021-11-03,zone_10,666
2021-11-04,zone_1,676
2021-11-04,zone_2,2196
2021-11-04,zone_3,668
2021-11-04,zone_4,1345
2021-11-04,zone_5,1068
2021-11-04,zone_6,2222
2021-11-04,zone_7,601
2021-11-04,zone_8,2439
2021-11-04,zone_9,466
2021-11-04,zone_10,676
2021-11-05,zone_1,623
2021-11-05,zone_2,2320
2021-11-05,zone_3,654
2021-11-05,zone_4,1343
2021-11-05,zone_5,1048
2021-11-05,zone_6,2213
2021-11-05,zone_7,596
2021-11-05,zone_8,2363
2021-11-05,zone_9,466
2021-11-05,zone_10,661
2021-11-06,zone_1,661
2021-11-06,zone_2,2269
2021-11-06,zone_3,715
2021-11-06,zone_4,1343
2021-11-06,zone_5,1088
2021-11-06,zone_6,2202
2021-11-06,zone_7,632
2021-11-06,zone_8,3986
2021-11-06,zone_9,449
2021-11-06,zone_10,738
2021-11-07,zone_1,691
2021-11-07,zone_2,2303
2021-11-07,zone_3,642
2021-11-07,zone_4,1346
2021-11-07,zone_5,1114
2021-11-07,zone_6,2174
2021-11-07,zone_7,1203
2021-11-07,zone_8,2412
2021-11-07,zone_9,456
2021-11-07,zone_10,700
2021-11-08,zone_1,640
2021-11-08,zone_2,2223
2021-11-08,zone_3,682
2021-11-08,zone_4,1330
2021-11-08,zone_5,1023
2021-11-08,zone_6,2232
2021-11-08,zone_7,629
2021-11-08,zone_8,2492
2021-11-08,zone_9,450
2021-11-08,zone_10,719
2021-11-09,zone_1,671
2021-11-09,zone_2,2349
2021-11-09,zone_3,725
2021-11-09,zone_4,1346
2021-11-09,zone_5,1086
2021-11-09,zone_6,2222
2021-11-09,zone_7,635
2021-11-09,zone_8,2487
2021-11-09,zone_9,448
2021-11-09,zone_10,708
2021-11-10,zone_1,689
2021-11-10,zone_2,2314
2021-11-10,zone_3,710
2021-11-10,zone_4,1410
2021-11-10,zone_5,1090
2021-11-10,zone_6,2260
2021-11-10,zone_7,644
2021-11-10,zone_8,2415
2021-11-10,zone_9,479
2021-11-10,zone_10,691
2021-11-11,zone_1,629
2021-11-11,zone_2,2358
2021-11-11,zone_3,719
2021-11-11,zone_4,1378
2021-11-11,zone_5,1094
2021-11-11,zone_6,2324
2021-11-11,zone_7,657
2021-11-11,zone_8,2464
2021-11-11,zone_9,441
2021-11-11,zone_10,711
2021-11-12,zone_1,677
2021-11-12,zone_2,2368
2021-11-12,zone_3,685
2021-11-12,zone_4,1418
2021-11-12,zone_5,1094
2021-11-12,zone_6,2296
2021-11-12,zone_7,644
2021-11-12,zone_8,2503
2021-11-12,zone_9,423
2021-11-12,zone_10,739
2021-11-13,zone_1,698
2021-11-13,zone_2,2321
2021-11-13,zone_3,648
2021-11-13,zone_4,1385
2021-11-13,zone_5,1110
2021-11-13,zone_6,2180
2021-11-13,zone_7,617
2021-11-13,zone_8,2571
2021-11-13,zone_9,459
2021-11-13,zone_10,752
2021-11-14,zone_1,677
2021-11-14,zone_2,2348
2021-11-14,zone_3,689
2021-11-14,zone_4,1420
2021-11-14,zone_5,1055
2021-11-14,zone_6,2255
2021-11-14,zone_7,657
2021-11-14,zone_8,2488
2021-11-14,zone_9,637
2021-11-14,zone_10,699
2021-11-15,zone_1,672
2021-11-15,zone_2,2401
2021-11-15,zone_3,684
2021-11-15,zone_4,1428
2021-11-15,zone_5,1099
2021-11-15,zone_6,2310
2021-11-15,zone_7,657
2021-11-15,zone_8,2623
2021-11-15,zone_9,444
2021-11-15,zone_10,712
2021-11-16,zone_1,650
2021-11-16,zone_2,2436
2021-11-16,zone_3,704
2021-11-16,zone_4,1431
2021-11-16,zone_5,1112
2021-11-16,zone_6,2302
2021-11-16,zone_7,637
2021-11-16,zone_8,2536
2021-11-16,zone_9,749
2021-11-16,zone_10,770
2021-11-17,zone_1,680
2021-11-17,zone_2,2375
2021-11-17,zone_3,737
2021-11-17,zone_4,1456
2021-11-17,zone_5,1131
2021-11-17,zone_6,2255
2021-11-17,zone_7,708
2021-11-17,zone_8,2591
2021-11-17,zone_9,496
2021-11-17,zone_10,707
2021-11-18,zone_1,647
2021-11-18,zone_2,2465
2021-11-18,zone_3,685
2021-11-18,zone_4,1451
2021-11-18,zone_5,1104
2021-11-18,zone_6,2294
2021-11-18,zone_7,685
2021-11-18,zone_8,2568
2021-11-18,zone_9,500
2021-11-18,zone_10,731
2021-11-19,zone_1,693
2021-11-19,zone_2,2378
2021-11-19,zone_3,733
2021-11-19,zone_4,1467
2021-11-19,zone_5,1145
2021-11-19,zone_6,2294
2021-11-19,zone_7,674
2021-11-19,zone_8,2583
2021-11-19,zone_9,444
2021-11-19,zone_10,737
2021-11-20,zone_1,677
2021-11-20,zone_2,2375
2021-11-20,zone_3,736
2021-11-20,zone_4,1458
2021-11-20,zone_5,1149
2021-11-20,zone_6,2407
2021-11-20,zone_7,628
2021-11-20,zone_8,2581
2021-11-20,zone_9,849
2021-11-20,zone_10,738
2021-11-21,zone_1,676
2021-11-21,zone_2,2420
2021-11-21,zone_3,684
2021-11-21,zone_4,1467
2021-11-21,zone_5,1114
2021-11-21,zone_6,2335
2021-11-21,zone_7,656
2021-11-21,zone_8,2645
2021-11-21,zone_9,487
2021-11-21,zone_10,829
2021-11-22,zone_1,698
2021-11-22,zone_2,2404
2021-11-22,zone_3,696
2021-11-22,zone_4,1503
2021-11-22,zone_5,1104
2021-11-22,zone_6,2357
2021-11-22,zone_7,690
2021-11-22,zone_8,2583
2021-11-22,zone_9,493
2021-11-22,zone_10,830
2021-11-23,zone_1,712
2021-11-23,zone_2,2564
2021-11-23,zone_3,718
2021-11-23,zone_4,1549
2021-11-23,zone_5,1120
2021-11-23,zone_6,2342
2021-11-23,zone_7,663
2021-11-23,zone_8,2644
2021-11-23,zone_9,507
2021-11-23,zone_10,770
2021-11-24,zone_1,693
2021-11-24,zone_2,2406
2021-11-24,zone_3,715
2021-11-24,zone_4,1504
2021-11-24,zone_5,1168
2021-11-24,zone_6,2367
2021-11-24,zone_7,673
2021-11-24,zone_8,2739
2021-11-24,zone_9,470
2021-11-24,zone_10,744
2021-11-25,zone_1,718
2021-11-25,zone_2,2884
2021-11-25,zone_3,764
2021-11-25,zone_4,1829
2021-11-25,zone_5,1165
2021-11-25,zone_6,2341
2021-11-25,zone_7,679
2021-11-25,zone_8,2687
2021-11-25,zone_9,501
2021-11-25,zone_10,810
2021-11-26,zone_1,695
2021-11-26,zone_2,2525
2021-11-26,zone_3,730
2021-11-26,zone_4,1504
2021-11-26,zone_5,1161
2021-11-26,zone_6,2406
2021-11-26,zone_7,704
2021-11-26,zone_8,2626
2021-11-26,zone_9,537
2021-11-26,zone_10,766
2021-11-27,zone_1,671
2021-11-27,zone_2,2552
2021-11-27,zone_3,755
2021-11-27,zone_4,1571
2021-11-27,zone_5,1099
2021-11-27,zone_6,2353
2021-11-27,zone_7,713
2021-11-27,zone_8,2704
2021-11-27,zone_9,480
2021-11-27,zone_10,789
2021-11-28,zone_1,752
2021-11-28,zone_2,2564
2021-11-28,zone_3,731
2021-11-28,zone_4,1546
2021-11-28,zone_5,1146
2021-11-28,zone_6,2494
2021-11-28,zone_7,719
2021-11-28,zone_8,2707
2021-11-28,zone_9,511
2021-11-28,zone_10,756
2021-11-29,zone_1,716
2021-11-29,zone_2,2568
2021-11-29,zone_3,755
2021-11-29,zone_4,1552
2021-11-29,zone_5,1175
2021-11-29,zone_6,2474
2021-11-29,zone_7,704
2021-11-29,zone_8,2601
2021-11-29,zone_9,487
2021-11-29,zone_10,785
2021-11-30,zone_1,772
2021-11-30,zone_2,2633
2021-11-30,zone_3,762
2021-11-30,zone_4,2991
2021-11-30,zone_5,1155
2021-11-30,zone_6,2412
2021-11-30,zone_7,727
2021-11-30,zone_8,2732
2021-11-30,zone_9,537
2021-11-30,zone_10,751
2021-12-01,zone_1,736
2021-12-01,zone_2,2535
2021-12-01,zone_3,759
2021-12-01,zone_4,1530
2021-12-01,zone_5,1165
2021-12-01,zone_6,2458
2021-12-01,zone_7,676
2021-12-01,zone_8,2758
2021-12-01,zone_9,530
2021-12-01,zone_10,740
2021-12-02,zone_1,779
2021-12-02,zone_2,2596
2021-12-02,zone_3,985
2021-12-02,zone_4,1514
2021-12-02,zone_5,1174
2021-12-02,zone_6,2416
2021-12-02,zone_7,709
2021-12-02,zone_8,2790
2021-12-02,zone_9,553
2021-12-02,zone_10,787
2021-12-03,zone_1,764
2021-12-03,zone_2,2557
2021-12-03,zone_3,786
2021-12-03,zone_4,1554
2021-12-03,zone_5,1188
2021-12-03,zone_6,2450
2021-12-03,zone_7,700
2021-12-03,zone_8,2825
2021-12-03,zone_9,503
2021-12-03,zone_10,790
2021-12-04,zone_1,776
2021-12-04,zone_2,2639
2021-12-04,zone_3,814
2021-12-04,zone_4,1565
2021-12-04,zone_5,1200
2021-12-04,zone_6,2567
2021-12-04,zone_7,694
2021-12-04,zone_8,2678
2021-12-04,zone_9,536
2021-12-04,zone_10,801
2021-12-05,zone_1,749
2021-12-05,zone_2,2679
2021-12-05,zone_3,767
2021-12-05,zone_4,1508
